restaurant_name,cuisine,area,rating,cost_for_two,online_order,book_table,votes,phone,address,cluster_label,is_outlier
Taco Bell,Japanese,HSR Layout,4.0,2000,Yes,No,1232,9675292249,43 MG Road Bangalore,704,False
Sushi House,Fast Food,Koramangala,4.8,300,Yes,No,532,3998087585,9 HSR Layout Bangalore,-1,True
Noodle Bar,Continental,MG Road,4.2,2000,No,Yes,1289,6352493315,98 Marathahalli Bangalore,341,False
Vegan Heaven,French,Whitefield,4.8,500,Yes,Yes,2292,2680568367,33 Indiranagar Bangalore,-1,True
BBQ Junction,Korean,MG Road,4.0,300,No,Yes,3433,5410274948,13 Koramangala Bangalore,-1,True
Taco Bell,Fast Food,Koramangala,3.4,700,Yes,No,452,8879711454,71 BTM Layout Bangalore,-1,True
Spice Garden,French,Indiranagar,4.5,500,No,Yes,814,7059941769,7 JP Nagar Bangalore,-1,True
Burger Palace,Mexican,Marathahalli,4.1,500,Yes,Yes,1885,4110751532,50 MG Road Bangalore,692,False
Burger Palace,Italian,HSR Layout,4.3,1000,Yes,No,2639,8279745432,40 Koramangala Bangalore,-1,True
Fried Chicken Co,American,JP Nagar,3.3,1500,Yes,Yes,853,7507314119,53 Whitefield Bangalore,-1,True
BBQ Junction,American,Indiranagar,4.3,500,No,No,4251,5497927737,81 Whitefield Bangalore,-1,True
Fried Chicken Co,Indian,Koramangala,3.8,300,No,Yes,4267,3933550328,90 Marathahalli Bangalore,-1,True
Curry House,Italian,Indiranagar,3.7,700,No,Yes,3052,9801815146,38 Brigade Road Bangalore,-1,True
Steak House,Italian,HSR Layout,4.3,300,Yes,Yes,2812,576974024,35 Whitefield Bangalore,-1,True
Mexican Fiesta,Indian,Indiranagar,4.2,300,Yes,Yes,2869,4824114817,45 MG Road Bangalore,-1,True
Vegan Heaven,Korean,Whitefield,4.3,700,Yes,Yes,3174,2213642777,4 Koramangala Bangalore,705,False
Steak House,Continental,Electronic City,4.9,2000,Yes,Yes,3245,3275609526,80 Brigade Road Bangalore,657,False
Burger Palace,Indian,HSR Layout,4.4,1000,No,Yes,359,2129608782,59 Koramangala Bangalore,-1,True
Fried Chicken Co,Korean,Marathahalli,4.3,1500,Yes,No,3877,8244801543,50 Marathahalli Bangalore,-1,True
Fried Chicken Co,Indian,MG Road,4.2,500,Yes,No,4702,2080641391,64 Electronic City Bangalore,706,False
Taco Bell,Chinese,HSR Layout,3.8,1500,No,Yes,3010,6370876736,96 BTM Layout Bangalore,-1,True
Pizza Express,Chinese,Koramangala,4.7,1000,No,No,2306,4641994244,88 JP Nagar Bangalore,72,False
Thai Paradise,Mexican,Indiranagar,3.8,2000,Yes,No,484,5771579141,20 Brigade Road Bangalore,-1,True
Seafood Shack,Thai,HSR Layout,4.4,700,Yes,Yes,3173,9124547647,8 Marathahalli Bangalore,-1,True
Coffee Corner,Continental,Indiranagar,3.6,1500,Yes,No,899,3354510612,39 Whitefield Bangalore,546,False
Curry House,Indian,JP Nagar,3.3,300,No,Yes,156,2835755917,67 Brigade Road Bangalore,168,False
Italian Bistro,Italian,BTM Layout,3.3,500,Yes,Yes,2721,688920727,72 Electronic City Bangalore,-1,True
Ice Cream Parlor,Chinese,Marathahalli,4.3,500,Yes,No,169,9674381211,98 MG Road Bangalore,-1,True
Fried Chicken Co,Mediterranean,Brigade Road,3.7,2000,Yes,Yes,3084,3536763042,14 Indiranagar Bangalore,-1,True
Vegan Heaven,Korean,BTM Layout,3.6,1000,No,No,4859,6394828031,84 Marathahalli Bangalore,20,False
Mexican Fiesta,Chinese,HSR Layout,4.2,1000,Yes,No,1942,6236536957,21 Indiranagar Bangalore,-1,True
Noodle Bar,Chinese,Koramangala,3.1,700,No,No,2211,9845839603,37 BTM Layout Bangalore,-1,True
Vegan Heaven,French,Electronic City,3.5,1000,No,No,3766,9721264706,67 Whitefield Bangalore,-1,True
Fried Chicken Co,Korean,Marathahalli,3.7,1500,No,No,809,4447200743,73 MG Road Bangalore,-1,True
Bakery Sweet,American,Brigade Road,4.4,500,No,No,1696,3465630329,26 Whitefield Bangalore,-1,True
Seafood Shack,Japanese,JP Nagar,4.1,700,No,No,4599,5727162927,83 Whitefield Bangalore,416,False
Mexican Fiesta,Continental,Electronic City,4.7,1000,Yes,No,281,9187380987,81 HSR Layout Bangalore,-1,True
Noodle Bar,Korean,MG Road,3.7,300,Yes,Yes,1644,7070901146,32 Koramangala Bangalore,-1,True
Burger Palace,Mexican,Indiranagar,3.6,500,No,Yes,611,5304385434,3 Electronic City Bangalore,-1,True
Curry House,French,BTM Layout,3.1,700,No,No,1856,2780452257,56 MG Road Bangalore,707,False
Spice Garden,Fast Food,Electronic City,4.9,500,Yes,No,925,1960018405,24 Marathahalli Bangalore,-1,True
Bakery Sweet,Korean,Indiranagar,4.0,1500,No,No,1688,1860390644,76 JP Nagar Bangalore,-1,True
Sushi House,Korean,Brigade Road,4.0,2000,Yes,Yes,1042,8630370965,60 Indiranagar Bangalore,552,False
Mediterranean Delight,Thai,JP Nagar,4.8,1000,Yes,No,3785,2967179549,16 HSR Layout Bangalore,-1,True
Pizza Express,Fast Food,Brigade Road,3.6,2000,No,No,1606,4639046904,77 HSR Layout Bangalore,-1,True
Golden Dragon,French,JP Nagar,3.7,1000,Yes,No,4403,960892917,25 Indiranagar Bangalore,673,False
Pizza Express,Korean,JP Nagar,4.3,1000,Yes,No,4868,3259006697,94 Brigade Road Bangalore,-1,True
Sushi House,Japanese,Whitefield,4.6,300,Yes,No,2526,6496165766,64 Whitefield Bangalore,-1,True
Sushi House,Japanese,Whitefield,4.4,1500,No,No,3621,5056126601,39 Brigade Road Bangalore,-1,True
Noodle Bar,Fast Food,Marathahalli,4.6,300,Yes,No,726,8626771384,77 Indiranagar Bangalore,-1,True
BBQ Junction,Mediterranean,Whitefield,4.2,1500,Yes,Yes,3806,8404303268,96 Koramangala Bangalore,-1,True
Vegan Heaven,French,Whitefield,4.7,1500,Yes,No,474,1397847516,48 JP Nagar Bangalore,-1,True
Spice Garden,American,Indiranagar,4.1,1500,No,Yes,1650,9196960899,68 JP Nagar Bangalore,-1,True
Italian Bistro,Korean,HSR Layout,3.5,1000,No,No,1390,8562725717,48 Whitefield Bangalore,-1,True
Fried Chicken Co,Thai,BTM Layout,4.1,1000,No,Yes,679,4471288820,5 Whitefield Bangalore,-1,True
Pizza Express,Thai,BTM Layout,4.4,1000,No,No,4279,6095226078,91 Whitefield Bangalore,-1,True
Italian Bistro,Italian,MG Road,4.3,300,Yes,Yes,3058,5753036178,74 BTM Layout Bangalore,-1,True
BBQ Junction,American,Koramangala,3.5,700,Yes,Yes,2115,792354356,61 Marathahalli Bangalore,676,False
Golden Dragon,Thai,JP Nagar,3.1,2000,Yes,No,4513,8818317312,52 Koramangala Bangalore,-1,True
Italian Bistro,Continental,Brigade Road,3.5,1500,Yes,Yes,217,8599461898,84 Brigade Road Bangalore,-1,True
Curry House,Continental,Indiranagar,5.0,300,No,No,4055,9971532283,55 Marathahalli Bangalore,-1,True
Burger Palace,Japanese,JP Nagar,3.4,1000,No,No,4062,7093779468,4 BTM Layout Bangalore,-1,True
Ice Cream Parlor,Fast Food,Koramangala,3.9,2000,No,No,66,2273298999,74 Marathahalli Bangalore,-1,True
Noodle Bar,Italian,Whitefield,4.3,1000,Yes,Yes,1595,7530731590,65 BTM Layout Bangalore,-1,True
Thai Paradise,Indian,MG Road,4.8,700,No,Yes,1580,6854296101,67 Marathahalli Bangalore,527,False
Pizza Express,Thai,Whitefield,4.5,1000,No,Yes,3863,3313474096,85 Indiranagar Bangalore,-1,True
Italian Bistro,Mexican,JP Nagar,4.8,1500,Yes,No,1547,7309939347,40 Whitefield Bangalore,-1,True
BBQ Junction,French,MG Road,4.2,500,Yes,No,592,3003964694,11 Marathahalli Bangalore,-1,True
Golden Dragon,Thai,Koramangala,4.7,2000,Yes,Yes,776,8827944600,98 Indiranagar Bangalore,-1,True
BBQ Junction,Chinese,Brigade Road,3.5,1000,No,No,428,7148034957,89 Koramangala Bangalore,694,False
Pizza Express,Fast Food,Brigade Road,3.9,700,Yes,No,4485,5829487628,70 Koramangala Bangalore,-1,True
Pizza Express,American,Marathahalli,4.7,2000,No,Yes,4352,8280002756,20 Marathahalli Bangalore,-1,True
Steak House,Chinese,Electronic City,3.7,500,No,No,3543,5046747404,20 Brigade Road Bangalore,259,False
Golden Dragon,Mediterranean,Electronic City,4.7,2000,Yes,No,3513,375120599,40 HSR Layout Bangalore,-1,True
Fried Chicken Co,Thai,Brigade Road,3.7,1500,No,Yes,895,5201022076,34 BTM Layout Bangalore,-1,True
Noodle Bar,Indian,Electronic City,3.7,1500,No,Yes,3902,5617607699,7 Brigade Road Bangalore,-1,True
Curry House,Chinese,BTM Layout,3.6,1500,Yes,Yes,4871,1255379126,47 Brigade Road Bangalore,-1,True
Sushi House,Chinese,HSR Layout,4.1,700,No,No,723,3798555711,48 BTM Layout Bangalore,-1,True
Vegan Heaven,American,Koramangala,3.3,500,No,No,3570,9569529592,29 Brigade Road Bangalore,-1,True
Pizza Express,Italian,HSR Layout,3.1,1500,No,No,3089,331540152,47 Indiranagar Bangalore,-1,True
Vegan Heaven,Indian,Electronic City,4.8,1000,Yes,Yes,2107,6062500051,2 JP Nagar Bangalore,-1,True
Coffee Corner,Fast Food,Whitefield,4.9,500,No,No,4495,9785869286,4 Brigade Road Bangalore,677,False
Golden Dragon,Chinese,Marathahalli,3.2,1500,Yes,Yes,787,4620273594,81 Indiranagar Bangalore,-1,True
Sushi House,Continental,Electronic City,4.1,500,Yes,No,4008,5018214945,55 BTM Layout Bangalore,-1,True
Thai Paradise,Korean,Indiranagar,4.1,2000,No,No,4362,2447400086,21 Indiranagar Bangalore,-1,True
Mexican Fiesta,Indian,JP Nagar,3.7,1000,Yes,No,3499,2911555169,67 Koramangala Bangalore,-1,True
Italian Bistro,Korean,MG Road,4.1,300,No,No,1774,2025692972,41 Indiranagar Bangalore,-1,True
Noodle Bar,Thai,Whitefield,3.9,1500,Yes,No,2703,5186719378,50 Whitefield Bangalore,-1,True
Italian Bistro,Chinese,JP Nagar,4.0,1000,Yes,No,1111,3545246345,26 BTM Layout Bangalore,555,False
Mexican Fiesta,Chinese,BTM Layout,4.5,700,No,No,4733,8880215816,21 Indiranagar Bangalore,-1,True
Coffee Corner,Japanese,Marathahalli,4.1,2000,Yes,Yes,1368,999300969,20 Marathahalli Bangalore,-1,True
Taco Bell,Japanese,Indiranagar,3.6,1500,No,No,879,4715825824,52 Brigade Road Bangalore,-1,True
Vegan Heaven,American,BTM Layout,4.2,300,No,Yes,3635,5079297033,47 Koramangala Bangalore,74,False
Pizza Express,Fast Food,BTM Layout,4.3,2000,No,No,3271,7336975368,92 Koramangala Bangalore,-1,True
Taco Bell,French,BTM Layout,4.3,1000,No,Yes,3434,1206597140,71 HSR Layout Bangalore,-1,True
Burger Palace,French,Brigade Road,4.2,2000,No,Yes,2197,9816635118,23 HSR Layout Bangalore,-1,True
Golden Dragon,Fast Food,JP Nagar,4.3,1000,Yes,Yes,1352,505343425,17 Marathahalli Bangalore,-1,True
Coffee Corner,Italian,MG Road,3.6,500,No,No,3125,158414519,31 Marathahalli Bangalore,-1,True
Thai Paradise,American,HSR Layout,3.9,1500,No,Yes,4855,6775319074,72 Marathahalli Bangalore,-1,True
Golden Dragon,French,Indiranagar,4.3,300,No,Yes,2010,8718328159,41 Indiranagar Bangalore,-1,True
Fried Chicken Co,American,HSR Layout,4.5,700,No,Yes,1750,6729111969,8 MG Road Bangalore,672,False
Burger Palace,Chinese,Indiranagar,3.9,500,Yes,No,3070,3653475297,77 HSR Layout Bangalore,-1,True
Mediterranean Delight,Japanese,Koramangala,3.7,1500,Yes,Yes,1074,6311117496,23 Koramangala Bangalore,349,False
Bakery Sweet,Japanese,Brigade Road,4.4,300,Yes,Yes,649,6175722928,79 Koramangala Bangalore,-1,True
Curry House,Japanese,Indiranagar,3.4,500,Yes,Yes,1491,5819892997,89 Marathahalli Bangalore,-1,True
Pizza Express,Continental,Electronic City,3.0,300,No,Yes,4155,2389356916,85 Brigade Road Bangalore,-1,True
Fried Chicken Co,Continental,Electronic City,3.9,2000,No,No,2472,3620861439,28 Indiranagar Bangalore,-1,True
Coffee Corner,French,Koramangala,3.3,300,No,Yes,695,6176258008,71 BTM Layout Bangalore,-1,True
Mediterranean Delight,Indian,MG Road,3.8,500,No,Yes,2041,12339273,51 Marathahalli Bangalore,-1,True
Golden Dragon,Mexican,Marathahalli,3.6,500,No,Yes,3246,8833234915,89 JP Nagar Bangalore,-1,True
Steak House,Continental,Brigade Road,4.6,1500,No,Yes,3422,6919733689,74 Brigade Road Bangalore,291,False
BBQ Junction,Chinese,BTM Layout,3.7,500,No,Yes,4797,6419154984,53 Whitefield Bangalore,-1,True
Ice Cream Parlor,Thai,JP Nagar,4.3,2000,No,No,1696,1052585605,41 Whitefield Bangalore,-1,True
Bakery Sweet,American,Whitefield,4.3,1500,No,Yes,3191,5015221300,27 Electronic City Bangalore,-1,True
Mediterranean Delight,Japanese,Brigade Road,3.9,300,No,No,4369,7787111625,82 JP Nagar Bangalore,415,False
Ice Cream Parlor,Japanese,Koramangala,3.2,500,Yes,Yes,1804,4435926450,47 HSR Layout Bangalore,-1,True
Sushi House,Japanese,Electronic City,4.4,1500,Yes,Yes,800,8194984724,94 Koramangala Bangalore,-1,True
Coffee Corner,Chinese,JP Nagar,3.2,1500,No,No,892,8875258148,95 JP Nagar Bangalore,-1,True
Steak House,Japanese,Indiranagar,3.2,700,No,No,3464,7212676677,15 Whitefield Bangalore,-1,True
Mediterranean Delight,Italian,MG Road,3.4,1500,Yes,No,3478,4687843553,79 Marathahalli Bangalore,-1,True
Ice Cream Parlor,American,MG Road,3.6,1500,No,Yes,3560,4450159457,4 Brigade Road Bangalore,-1,True
Mediterranean Delight,Chinese,Marathahalli,4.7,700,No,No,2353,6061785653,36 Brigade Road Bangalore,-1,True
Ice Cream Parlor,American,Marathahalli,4.3,1000,No,No,2764,407704359,6 HSR Layout Bangalore,-1,True
Fried Chicken Co,Korean,Brigade Road,3.8,2000,No,Yes,1555,2567801836,22 Electronic City Bangalore,-1,True
Vegan Heaven,Mediterranean,Whitefield,5.0,500,No,Yes,1477,5879405270,68 Whitefield Bangalore,-1,True
Thai Paradise,Continental,Koramangala,3.5,700,Yes,Yes,3904,6902457276,60 MG Road Bangalore,-1,True
BBQ Junction,Fast Food,JP Nagar,4.2,1500,No,Yes,2792,9353211957,87 Koramangala Bangalore,-1,True
Spice Garden,Italian,Electronic City,4.7,1500,Yes,No,4121,7384392225,95 BTM Layout Bangalore,-1,True
Ice Cream Parlor,Indian,Koramangala,4.6,500,No,No,3324,734242081,26 Koramangala Bangalore,63,False
Sushi House,Indian,Koramangala,3.2,2000,No,No,2658,5270756632,11 Electronic City Bangalore,18,False
Ice Cream Parlor,Mexican,HSR Layout,4.4,300,No,Yes,2424,3969675061,85 Brigade Road Bangalore,-1,True
Spice Garden,Italian,HSR Layout,3.5,700,Yes,Yes,2514,6046375514,78 HSR Layout Bangalore,679,False
Steak House,American,Indiranagar,3.7,1000,Yes,Yes,3855,5110233258,91 JP Nagar Bangalore,-1,True
Seafood Shack,Indian,Whitefield,4.0,500,No,Yes,3985,6066156977,50 BTM Layout Bangalore,-1,True
Thai Paradise,Mediterranean,Indiranagar,4.6,500,Yes,No,1433,7040707986,74 HSR Layout Bangalore,-1,True
Pizza Express,Indian,JP Nagar,3.3,700,Yes,No,3670,3757221813,8 BTM Layout Bangalore,-1,True
Mediterranean Delight,Japanese,Electronic City,3.2,1500,Yes,Yes,3326,3259860004,68 HSR Layout Bangalore,-1,True
Sushi House,Mexican,Electronic City,3.3,1500,No,Yes,3000,1556299440,45 Electronic City Bangalore,-1,True
Vegan Heaven,Chinese,Koramangala,3.4,1000,Yes,Yes,329,8638231262,71 HSR Layout Bangalore,212,False
Sushi House,Thai,Marathahalli,3.1,700,Yes,Yes,4028,1037777248,93 Marathahalli Bangalore,-1,True
Taco Bell,Thai,Electronic City,4.9,500,Yes,No,2320,8368795567,45 Electronic City Bangalore,-1,True
Sushi House,Indian,Marathahalli,3.6,700,No,Yes,2205,2369525913,89 Koramangala Bangalore,691,False
Steak House,American,Marathahalli,3.4,300,Yes,No,733,5028254686,65 BTM Layout Bangalore,-1,True
Noodle Bar,Fast Food,JP Nagar,4.3,500,Yes,Yes,651,3702617332,16 Indiranagar Bangalore,372,False
Spice Garden,American,Whitefield,4.6,1000,No,Yes,2093,9758793785,46 HSR Layout Bangalore,-1,True
Coffee Corner,Japanese,Koramangala,4.5,1000,No,Yes,1582,5989835448,3 Marathahalli Bangalore,-1,True
Spice Garden,Indian,Electronic City,4.4,500,No,Yes,1010,7301265415,60 Whitefield Bangalore,-1,True
Coffee Corner,Indian,BTM Layout,3.1,1500,Yes,Yes,3127,5977682774,43 Whitefield Bangalore,-1,True
Fried Chicken Co,Thai,Whitefield,4.6,500,No,Yes,556,713932229,33 Indiranagar Bangalore,-1,True
Fried Chicken Co,Korean,HSR Layout,4.0,500,No,Yes,1872,6112572749,71 Koramangala Bangalore,-1,True
Seafood Shack,Indian,BTM Layout,4.3,300,Yes,Yes,1244,7543490883,15 Brigade Road Bangalore,449,False
Noodle Bar,Chinese,JP Nagar,4.9,500,No,No,924,965559230,72 Koramangala Bangalore,136,False
Thai Paradise,Mexican,Whitefield,4.6,2000,Yes,Yes,2365,631769166,25 JP Nagar Bangalore,-1,True
Spice Garden,Mexican,JP Nagar,4.7,2000,No,Yes,4338,2847704424,1 Koramangala Bangalore,-1,True
Seafood Shack,Chinese,Whitefield,3.4,700,No,Yes,2853,990905590,64 BTM Layout Bangalore,-1,True
Spice Garden,Korean,Marathahalli,4.0,700,Yes,No,2857,412620048,74 JP Nagar Bangalore,-1,True
Taco Bell,American,Koramangala,4.9,1000,Yes,No,2167,2456362362,16 MG Road Bangalore,529,False
Mexican Fiesta,Thai,Electronic City,4.2,1500,Yes,Yes,3240,7964161139,56 BTM Layout Bangalore,-1,True
Golden Dragon,Mexican,Brigade Road,3.2,1000,Yes,Yes,3838,8375611525,12 JP Nagar Bangalore,-1,True
Taco Bell,Continental,MG Road,4.5,300,No,No,4655,3378968059,89 Indiranagar Bangalore,-1,True
Mexican Fiesta,Continental,Koramangala,3.1,500,No,No,783,3191534987,87 JP Nagar Bangalore,-1,True
Curry House,Italian,Marathahalli,4.5,1000,Yes,No,4605,3112666286,78 Brigade Road Bangalore,521,False
Fried Chicken Co,Mediterranean,Marathahalli,4.8,500,No,Yes,1711,8864792572,8 BTM Layout Bangalore,-1,True
Mexican Fiesta,Thai,Brigade Road,3.9,1000,Yes,Yes,4603,8109553121,72 JP Nagar Bangalore,-1,True
Vegan Heaven,Korean,Marathahalli,3.8,500,No,No,4712,3971635006,90 Electronic City Bangalore,-1,True
Fried Chicken Co,Italian,BTM Layout,3.6,1000,Yes,No,4184,6625977796,66 Marathahalli Bangalore,389,False
BBQ Junction,Indian,Marathahalli,4.8,2000,Yes,Yes,1019,3450152230,73 Indiranagar Bangalore,-1,True
Mediterranean Delight,Chinese,HSR Layout,4.1,2000,Yes,Yes,311,4776638514,41 HSR Layout Bangalore,-1,True
Vegan Heaven,Fast Food,Electronic City,4.2,2000,Yes,Yes,4329,6769248593,60 Koramangala Bangalore,-1,True
Taco Bell,Continental,Koramangala,4.3,700,No,Yes,4665,5023616776,20 Marathahalli Bangalore,708,False
Mexican Fiesta,Fast Food,MG Road,3.6,300,Yes,No,3649,7700678419,87 Whitefield Bangalore,-1,True
Curry House,Indian,BTM Layout,3.9,1000,Yes,Yes,4009,6394034844,78 BTM Layout Bangalore,-1,True
Mexican Fiesta,Continental,BTM Layout,4.5,700,No,Yes,435,7364457672,58 Marathahalli Bangalore,-1,True
Thai Paradise,Japanese,MG Road,5.0,1500,No,No,4398,8460065244,92 MG Road Bangalore,-1,True
Pizza Express,French,Marathahalli,3.1,1000,Yes,Yes,1084,6156403110,52 Koramangala Bangalore,-1,True
Italian Bistro,Chinese,Whitefield,3.1,500,No,No,1589,4039490261,95 Electronic City Bangalore,-1,True
Curry House,Italian,BTM Layout,3.9,300,No,No,1856,4896171235,50 Koramangala Bangalore,-1,True
Ice Cream Parlor,Mediterranean,BTM Layout,4.3,700,Yes,Yes,4213,7776184737,28 Electronic City Bangalore,-1,True
Seafood Shack,French,Koramangala,3.8,700,Yes,Yes,2524,1305913843,98 Whitefield Bangalore,-1,True
Thai Paradise,Japanese,Brigade Road,5.0,300,Yes,No,2106,8028160731,66 Marathahalli Bangalore,-1,True
Mediterranean Delight,American,HSR Layout,3.4,1000,No,No,4682,7574044092,67 MG Road Bangalore,-1,True
Fried Chicken Co,Japanese,MG Road,3.0,500,No,Yes,1650,6698477781,37 Marathahalli Bangalore,-1,True
Noodle Bar,French,Marathahalli,3.4,1500,No,Yes,3737,5802463368,95 Electronic City Bangalore,-1,True
BBQ Junction,Mexican,JP Nagar,4.8,1000,Yes,Yes,4840,7230579056,64 Koramangala Bangalore,-1,True
Vegan Heaven,Fast Food,JP Nagar,3.3,300,Yes,No,850,2456358418,80 HSR Layout Bangalore,-1,True
BBQ Junction,Thai,Whitefield,4.0,1000,No,Yes,2119,5409576441,29 JP Nagar Bangalore,-1,True
Steak House,Korean,BTM Layout,3.8,1000,Yes,No,3325,7606359655,56 BTM Layout Bangalore,568,False
Bakery Sweet,Indian,BTM Layout,4.3,300,No,Yes,4300,4931030809,7 JP Nagar Bangalore,-1,True
Golden Dragon,American,Brigade Road,3.1,300,No,No,3644,4157163935,44 Brigade Road Bangalore,-1,True
Noodle Bar,Fast Food,BTM Layout,4.3,1500,Yes,No,2907,7654568118,59 BTM Layout Bangalore,-1,True
Golden Dragon,Fast Food,JP Nagar,3.7,300,Yes,No,1535,5897748188,42 JP Nagar Bangalore,-1,True
Ice Cream Parlor,Korean,MG Road,4.9,300,No,Yes,4223,2852914177,75 Whitefield Bangalore,-1,True
Golden Dragon,Japanese,Whitefield,4.7,300,Yes,Yes,4864,6840181247,18 Koramangala Bangalore,158,False
Italian Bistro,Mediterranean,Brigade Road,3.8,700,Yes,No,4908,9692408622,45 Marathahalli Bangalore,-1,True
Mexican Fiesta,Fast Food,HSR Layout,5.0,300,Yes,Yes,4202,1038466366,58 Whitefield Bangalore,-1,True
Italian Bistro,Indian,JP Nagar,3.1,300,Yes,No,388,6449141182,26 BTM Layout Bangalore,-1,True
Vegan Heaven,American,Indiranagar,4.6,300,Yes,No,323,5635653324,13 Whitefield Bangalore,382,False
Mexican Fiesta,Fast Food,Koramangala,3.9,1500,Yes,No,4011,682974109,36 Whitefield Bangalore,-1,True
Seafood Shack,Fast Food,Brigade Road,3.9,1000,No,No,1942,9843090892,66 BTM Layout Bangalore,-1,True
Taco Bell,Korean,Brigade Road,3.3,300,Yes,Yes,3806,5382862600,33 JP Nagar Bangalore,245,False
Ice Cream Parlor,Indian,JP Nagar,4.0,300,No,Yes,4578,2555194206,28 HSR Layout Bangalore,-1,True
Italian Bistro,Indian,Whitefield,3.2,1500,No,Yes,2488,2520164528,86 Brigade Road Bangalore,-1,True
Fried Chicken Co,American,Koramangala,4.2,1000,No,Yes,1971,2309104039,46 Marathahalli Bangalore,-1,True
Thai Paradise,Italian,MG Road,3.5,1500,Yes,No,3463,9473168927,23 Marathahalli Bangalore,138,False
BBQ Junction,Thai,MG Road,4.4,2000,No,No,1333,826731047,23 Koramangala Bangalore,-1,True
Bakery Sweet,Continental,BTM Layout,4.2,500,Yes,No,4141,587748664,44 Koramangala Bangalore,360,False
Pizza Express,Italian,Indiranagar,4.5,500,No,Yes,2271,8353008163,39 Koramangala Bangalore,-1,True
Sushi House,Indian,Electronic City,4.5,500,No,Yes,1797,7004008958,53 Whitefield Bangalore,-1,True
Italian Bistro,Fast Food,JP Nagar,3.4,300,No,Yes,3316,2458765997,95 Indiranagar Bangalore,620,False
Coffee Corner,Continental,Whitefield,3.0,1500,Yes,No,3562,3602952697,23 Marathahalli Bangalore,-1,True
Burger Palace,French,Koramangala,3.7,300,No,Yes,3428,7034811501,53 Marathahalli Bangalore,-1,True
Sushi House,Chinese,Whitefield,4.8,500,No,Yes,4453,1879757529,72 Indiranagar Bangalore,-1,True
Spice Garden,French,Electronic City,4.2,1000,Yes,Yes,2692,9418604367,95 BTM Layout Bangalore,-1,True
Fried Chicken Co,American,MG Road,4.5,1000,No,Yes,605,6314209525,81 Brigade Road Bangalore,-1,True
Pizza Express,Indian,Whitefield,4.8,2000,No,No,2304,3540610451,98 Brigade Road Bangalore,-1,True
